1476548952.147000, /muse/acc, 27.343792, 1011.72034, 89.84389
1476548952.323000, /muse/acc, 23.437536, 1007.8141, 89.84389
1476548952.425000, /muse/config, '{"drlref_conversion_factor": 3225.806396484375, "acc_sample_frequency_hz": 50, "battery_percent_remaining": 61, "eeg_downsample": 16, "notch_frequency_hz": 60, "eeg_locations": [45, 2, 4, 55], "eeg_units": 2, "eeg_output_frequency_hz": 220, "eeg_conversion_factor": 1.6449803113937378, "eeg_channel_layout": "TP9 FP1 FP2 TP10 ", "acc_data_enabled": true, "eeg_sample_frequency_hz": 3520, "mac_addr": "0006666BFF0B", "preset": "14", "drlref_sample_frequency_hz": 10, "serial_number": "1180-D49M-FF0B", "filters_enabled": true, "battery_millivolts": 3691, "acc_units": 2, "battery_data_enabled": true, "afe_gain": 1961.0, "compression_enabled": true, "eeg_channel_count": 4, "error_data_enabled": true, "acc_conversion_factor": 3.9062561988830566, "eeg_samples_bitwidth": 10, "drlref_data_enabled": true}'
1476548952.438000, /muse/version, '{"build_number": "56", "firmware_type": "Consumer", "hardware_version": "18.0.0", "firmware_headset_version": "", "protocol_version": "2", "firmware_bootloader_version": "7.2.4"}'
1476548952.458000, /muse/eeg, 1296.24450684, 863.614685059, 870.194580078, 662.927062988
1476548952.464000, /muse/acc, 23.4375362396, 1007.81408691, 85.9376373291
1476548952.465000, /muse/acc, 19.5312805176, 1003.90783691, 89.8438873291
1476548952.465000, /muse/drlref, 1641935.5, 1648387.125
1476548952.465000, /muse/acc, 15.6250247955, 1007.81408691, 89.8438873291
1476548952.465000, /muse/acc, 15.6250247955, 1011.72033691, 85.9376373291
1476548952.465000, /muse/eeg, 1085.68701172, 832.360046387, 850.454833984, 768.205810547
1476548952.465000, /muse/eeg/quantization, 128, 1, 1, 32
1476548952.465000, /muse/eeg, 454.014587402, 829.070068359, 845.519897461, 768.205810547
1476548952.465000, /muse/eeg, 32.8996086121, 817.555236816, 843.874938965, 768.205810547
1476548952.465000, /muse/eeg, 32.8996086121, 832.360046387, 837.29498291, 820.845214844
1476548952.465000, /muse/eeg, 243.457092285, 855.389770508, 847.164855957, 926.123962402
1476548952.466000, /muse/eeg, 664.57208252, 866.904663086, 842.229919434, 978.763305664
1476548952.466000, /muse/eeg, 243.457092285, 848.809875488, 834.005004883, 873.484558105
1476548952.467000, /muse/eeg, 454.014587402, 860.324707031, 860.324707031, 820.845214844
1476548952.468000, /muse/eeg, 875.129516602, 870.194580078, 870.194580078, 820.845214844
1476548952.468000, /muse/eeg, 454.014587402, 837.29498291, 850.454833984, 715.566467285
1476548952.469000, /muse/eeg, 1296.24450684, 878.419494629, 865.259643555, 978.763305664
1476548952.470000, /muse/eeg, 1085.68701172, 845.519897461, 845.519897461, 1031.40270996
1476548952.470000, /muse/elements/alpha_relative, nan, 0.11905116, 0.08581458, 0.19757861
1476548952.470000, /muse/elements/beta_relative, nan, 0.2735601, 0.36720142, 0.33712345
1476548952.470000, /muse/elements/delta_relative, nan, 0.12484186, 0.19322085, 0.11392435
1476548952.471000, /muse/elements/gamma_relative, nan, 0.4346551, 0.31615877, 0.12146193
1476548952.471000, /muse/elements/theta_relative, nan, 0.04789177, 0.03760437, 0.22991166
1476548952.471000, /muse/elements/horseshoe, 4.0, 1.0, 1.0, 4.0
1476548952.471000, /muse/elements/is_good, 0, 1, 1, 0
1476548952.471000, /muse/elements/blink, 0
1476548952.471000, /muse/elements/jaw_clench, 1
1476548952.472000, /muse/elements/touching_forehead, 1
1476548952.472000, /muse/elements/experimental/concentration, 1.0
1476548952.472000, /muse/elements/experimental/mellow, 1.0
1476548952.473000, /muse/elements/raw_fft0, 21.723415, 26.317854, 26.637682, 33.387608, 34.476177, 33.64032, 30.645863, 24.549706, 24.417686, 31.76898, 29.086554, 25.312439, 27.184412, 27.703705, 30.153223, 31.849615, 33.667862, 24.236263, 25.3955, 25.221825, 17.674637, 24.626991, 28.950033, 25.61914, 23.71201, 27.364323, 26.50127, 27.66841, 24.746891, 29.771328, 26.975925, 28.080143, 30.844906, 23.901892, 23.236626, 21.741032, 25.348589, 25.469866, 30.729788, 24.913073, 27.299496, 28.740202, 24.302868, 21.842066, 19.719103, 28.518675, 26.949406, 27.226027, 26.948866, 24.322721, 24.116745, 23.580849, 20.812313, 29.05328, 33.03193, 24.991144, 30.615284, 27.984158, 23.840738, 21.728926, 20.400238, 20.676426, 18.206839, 13.944813, 14.568172, 15.838463, 14.345298, 11.226966, 10.366994, 10.820097, 14.284778, 11.240033, 13.988312, 17.332186, 18.706408, 19.146267, 20.326227, 21.43567, 21.172157, 20.620493, 17.130207, 19.557545, 14.116321, 23.110624, 20.309397, 16.584606, 20.556667, 16.440685, 20.566303, 20.406124, 19.85647, 16.657154, 22.325243, 21.10677, 15.111325, 16.531298, 15.96228, 19.375761, 18.711763, 23.749563, 21.869736, 24.185463, 24.801386, 22.089468, 19.714466, 18.832375, 21.423225, 21.700071, 22.647167, 19.672184, 21.161283, 16.00361, 22.012186, 23.789555, 21.252863, 20.595707, 18.23091, 19.967793, 19.278942, 18.925415, 13.390798, 18.382727, 17.724194, 10.274021, 10.0300255, 15.135998, 14.975216, 16.093035, 18.080896
